paper_id;author_id;author_sequence_number
2564328088;2101769542;1
2564328088;2342578477;4
2564328088;2659323355;2
2564328088;2792003498;5
2564407115;49817361;3
2564407115;2229820156;2
2564407115;2670639917;1
2564458414;733705549;1
2564458414;1273432415;7
2564458414;2037139690;5
2564458414;2116262485;2
2564458414;2134769804;3
2564458414;2463516096;4
2564458414;2729548341;6
2564509035;2124159150;2
2564509035;2650496560;1
2564583951;217656027;3
2564583951;1976763668;8
2564583951;2086149710;4
2564583951;2122423217;7
2564583951;2122506644;6
2564583951;2511065566;5
2564583951;2564450190;1
2564583951;2565042497;2
2564612564;2560950956;3
2564612564;2566848909;1
2564612564;2652750861;2
2564726725;2026814950;2
2564726725;2131774643;3
2564726725;2337446064;1
2564762624;2216079865;4
2564762624;2264951393;2
2564762624;2579896805;3
2564776550;566871339;1
2564776550;2047558942;2
2564827921;2074480507;4
2564827921;2128440393;5
2564827921;2233930081;3
2564827921;2307982116;1
2564827921;2611284606;2
2564872726;2136458397;2
2564872726;2166984636;3
2564872726;2227249937;1
2564895858;1135155970;4
2564895858;2442264628;1
2564895858;2562449266;2
2564895858;2566102911;3
2565044680;2567677613;1
2565153392;2006850069;3
2565153392;2121673767;1
2565153392;2553071715;2
2565327782;2549994557;1
2565327782;2679436165;3
2565327782;2695499563;2
2565328321;2238693253;5
2565328321;2561376223;4
2565328321;2562355593;3
2565328321;2564485760;2
2565328321;2567470550;1
2565361246;1853032218;4
2565361246;1998185443;3
2565361246;2029501492;1
2565361246;2134198819;2
2565481312;2277722594;1
2565481312;2282044938;3
2565481312;2285750709;4
2565481312;2286753278;2
2565481312;2512407901;6
2565481312;2513943839;5
2565481312;2518132746;7
2565628646;2841032294;1
2565695279;2030259074;2
2565695279;2769990712;1
2566032773;63435741;2
2566032773;100195423;3
2566032773;1839689099;4
2566032773;2438095589;1
2566105809;2306282930;3
2566105809;2310330302;1
2566105809;2568288327;2
2566148191;2140115659;3
2566148191;2343177490;1
2566148191;2343269420;2
2566150761;2561829820;1
2566150761;2564653934;2
2566231679;2124974212;3
2566231679;2501232379;2
2566231679;2559155668;1
2566256710;2567113522;1
2566312427;2056167237;2
2566312427;2066880366;1
2566312427;2102146905;3
2566318714;2105822349;4
2566318714;2117028084;5
2566318714;2128428736;1
2566318714;2240036078;2
2566318714;2491129357;3
2566318714;2564498920;6
2566336491;2103974013;3
2566336491;2122564944;1
2566336491;2135048457;2
2566336491;2464496094;4
2566341378;1974401313;4
2566341378;2128933195;3
2566341378;2224211524;1
2566341378;2622797067;2
2566348752;2802183552;1
2566364239;2138466670;1
2566364239;2169023102;3
2566364239;2642696796;2
2566393246;2693050974;1
2566441442;2165014486;2
2566441442;2562634926;1
2566583440;674459243;2
2566583440;2040196398;4
2566583440;2143692736;3
2566583440;2179428897;1
2566799739;2222064569;1
2566799739;2563365943;2
2566799739;2761880116;3
2566814715;1221961315;3
2566814715;1955751260;2
2566814715;2104613825;1
2566884737;1206913535;2
2566884737;2303917211;1
2567156449;2144072095;2
2567156449;2160141465;1
2567184597;2561379979;6
2567184597;2561974915;3
2567184597;2580310837;8
2567184597;2657798468;2
2567184597;2661823315;5
2567184597;2677098069;10
2567184597;2706769453;4
2567184597;2710004318;9
2567184597;2710889588;7
2567184597;2719301761;1
2567312844;1902218215;3
2567312844;2098310970;1
2567312844;2285346547;5
2567312844;2562437397;4
2567312844;2643015281;6
2567312844;2690540704;2
2567315471;2562522330;2
2567315471;2622093664;1
2567331468;984482899;2
2567331468;2711447646;1
2567463125;1976971375;2
2567463125;2088340599;1
2567481074;2276232653;2
2567481074;2601192219;3
2567481074;2655279546;1
2567544552;2116824690;2
2567544552;2123005041;4
2567544552;2225771029;1
2567544552;2906419977;3
2567547685;2122778305;9
2567547685;2125322113;2
2567547685;2143783256;10
2567547685;2167590621;8
2567547685;2424224457;1
2567547685;2520094467;5
2567547685;2561220440;3
2567547685;2561372342;4
2567547685;2564413624;6
2567547685;2652714063;7
2567568058;1493428821;3
2567568058;2163127848;5
2567568058;2195225068;4
2567568058;2208182258;2
2567568058;2345692403;1
2567819436;182056854;3
2567819436;2049850266;2
2567819436;2568212297;1
2568136678;271770601;1
2568413395;286406747;2
2568413395;677200669;1
2568424955;2227629436;3
2568424955;2569930737;4
2568424955;2570251009;5
2568424955;2575650521;6
2568424955;2605622835;1
2568424955;2651939352;2
2568979390;291875047;2
2568979390;2567351013;1
2569150081;2103665669;1
2569889583;2673656919;1
2570075543;799201684;1
2570075543;2002706164;6
2570075543;2076776860;2
2570075543;2104317765;4
2570075543;2116320785;5
2570075543;2601786351;3
2570095262;2169409245;3
2570095262;2397107097;1
2570095262;2437706487;2
2570410473;2090683633;8
2570410473;2100009624;1
2570410473;2113489788;2
2570410473;2128395933;5
2570410473;2240291894;6
2570410473;2594150427;7
2570410473;2805119907;3
2570410473;2809007938;4
2570543526;2569649158;1
2570570325;2715687182;2
2570570325;2715687182;2
2570570325;2895126971;1
2570571855;2107408944;1
2570571855;2572481585;2
2570588480;1966158927;2
2570588480;2150130480;4
2570588480;2242145496;3
2570588480;2424776735;1
2570606932;2688053096;2
2570606932;2702365221;1
2570694918;1998495866;1
2570694918;2507742162;2
2570817783;1972388473;3
2570817783;2011121525;4
2570817783;2110415771;7
2570817783;2124725180;5
2570817783;2227265872;1
2570817783;2496301583;2
2570817783;2571015127;6
2570835750;2158774195;1
2570835750;2228454370;2
2570835750;2780128073;3
2571140877;2638353545;1
2571186542;877054255;3
2571186542;2124714971;2
2571186542;2569215163;1
2571198877;2099565933;1
2571198877;2193023912;2
2571198877;2473857987;3
2571210069;749507849;2
2571210069;2124302302;3
2571210069;2270611649;4
2571210069;2417610700;1
2571228289;2223213594;2
2571228289;2569291007;3
2571228289;2570203660;1
2571488549;1577032359;4
2571488549;1974596817;1
2571488549;2171487489;2
2571488549;2295251519;3
2572060670;2000216820;4
2572060670;2118460571;3
2572060670;2578560159;2
2572060670;2618611597;1
2572242934;1988861576;2
2572242934;2009684344;3
2572242934;2206139417;1
2572557825;74604451;4
2572557825;2164878939;5
2572557825;2363578375;2
2572557825;2597824051;3
2572557825;2646045402;1
2572577717;2063259125;2
2572577717;2098591663;1
2572577717;2098591663;1
2572577717;2483591781;3
2572835977;2577313928;1
2572835977;2707577851;2
2573182945;53516667;1
2573182945;1992654913;4
2573182945;2000741701;2
2573182945;2555708064;3
2573625634;2092578733;1
2573625634;2252152284;3
2573625634;2665839844;2
2573716766;2575901587;1
2573716766;2577417576;2
2573716766;2671462013;5
2573716766;2691748726;3
2573716766;2692915607;4
2573806951;2502006934;1
2574010751;2494751019;5
2574010751;2573258347;2
2574010751;2573536359;1
2574010751;2579620217;4
2574010751;2797601388;3
2574094255;1985090606;4
2574094255;2574852615;1
2574094255;2638471087;3
2574094255;2691245293;2
2574297211;1803990362;1
2574297211;2099548749;4
2574297211;2119082387;3
2574297211;2169728106;2
2574297211;2543267769;6
2574297211;2603772356;5
2574297211;2777883175;7
2575004710;162936016;4
2575004710;2007386439;1
2575004710;2107642149;5
2575004710;2119590561;3
2575004710;2144726383;2
2575004710;2575516824;6
2575005127;267187831;3
2575005127;1967204253;1
2575005127;2681931943;2
2575342632;2067088496;4
2575342632;2099432943;3
2575342632;2547557821;1
2575342632;2681113706;2
2575633882;2095222986;2
2575633882;2102546353;3
2575633882;2226970774;1
2575633882;2235737124;4
2575784283;2225610237;2
2575784283;2427217150;1
2575784283;2497781402;4
2575784283;2577441156;6
2575784283;2675075580;3
2575784283;2687064540;5
2575911691;2596423188;1
2575911691;2659622714;2
2576190658;5968773;1
2576190658;1965851406;4
2576190658;2154243978;3
2576190658;2336789699;2
2576460972;1475066721;1
2576460972;2145289183;2
2576554443;2122423217;6
2576554443;2135188225;2
2576554443;2465679776;5
2576554443;2598891675;4
2576554443;2610008465;1
2576554443;2780387736;3
2576678431;247540343;5
2576678431;338237165;6
2576678431;1973376563;4
2576678431;1994466131;3
2576678431;2145767251;2
2576678431;2572176093;1
2576970443;2574756446;4
2576970443;2577592676;3
2576970443;2670453788;5
2576970443;2706732102;1
2576970443;2709238324;2
2576971354;2039946404;5
2576971354;2573208038;2
2576971354;2579074067;6
2576971354;2632265861;1
2576971354;2796812576;4
2576971354;2806800985;3
2577035058;2224467660;2
2577035058;2244394135;5
2577035058;2335424243;1
2577035058;2619684846;3
2577035058;2640084202;4
2577035058;2719927677;6
2577231056;1944797208;3
2577231056;2166920237;2
2577231056;2579517032;1
2577459096;2277827222;2
2577459096;2668077803;3
2577459096;2669015464;1
2577813736;2012088198;1
2577813736;2230720420;2
2577971637;2712730892;1
2578424672;2412103032;2
2578424672;2590928943;1
2578541091;696807755;1
2578541091;2013032506;4
2578541091;2141420582;3
2578541091;2145158405;2
2578541091;2779423539;5
2578734215;1929127565;7
2578734215;1978298278;5
2578734215;2020488602;1
2578734215;2067105194;3
2578734215;2525153069;4
2578734215;2573051422;2
2578734215;2654468926;6
2579052428;2575684459;1
2579056388;2204203028;3
2579056388;2396798411;2
2579056388;2748705632;1
2579073485;2105441224;2
2579073485;2163435451;1
2579496363;2131384760;10
2579496363;2574072044;8
2579496363;2574393265;5
2579496363;2574831618;4
2579496363;2576734268;7
2579496363;2577489205;9
2579496363;2578184575;6
2579496363;2659596730;1
2579496363;2684403203;2
2579496363;2710149838;3
2580271762;2582213796;1
2580638495;2110675602;2
2580638495;2245455119;1
2580638495;2892590035;3
2580703541;2125847861;2
2580703541;2785421890;1
2581238648;2226936257;2
2581238648;2422056893;1
2581264905;2187325168;1
2581458434;2684722570;1
2581819629;150953091;1
2581819629;2307146891;2
2581967174;605360146;1
2582443100;585877047;5
2582443100;2580460392;2
2582443100;2580545721;1
2582443100;2581165761;3
2582443100;2582954733;4
2582443100;2632775928;6
2582649427;2165444143;1
2582696246;2130163367;3
2582696246;2625985065;1
2582696246;2698075467;2
2583089540;2396416681;3
2583089540;2582218133;1
2583089540;2671459791;2
2583089540;2810428083;4
2583092735;2145308252;2
2583092735;2236752787;3
2583092735;2247503237;1
2583780137;34755490;2
2583780137;1963964406;3
2583780137;2585713541;1
2583865802;2585222872;1
2583865802;2631884825;3
2583865802;2799220385;2
2583915069;288714143;5
2583915069;2305814306;2
2583915069;2309117898;3
2583915069;2345298018;4
2583915069;2584096610;1
2583921132;2585189817;1
2583968692;2236084338;1
2584007761;2564527289;1
2584007761;2717170216;2
2584062860;2124998704;1
2584317863;2583706895;1
2584444749;2104903838;4
2584444749;2127908838;2
2584444749;2495021843;3
2584444749;2670573085;5
2584444749;2718612964;1
2584532261;2583140639;1
2584532261;2663076093;3
2584532261;2714195687;2
2584611069;2144114548;3
2584622453;1964335307;1
2584622453;1964335307;1
2584690364;2068388382;2
2584690364;2161381501;3
2584690364;2305258894;6
2584690364;2480698404;1
2584690364;2517111332;4
2584690364;2643646471;5
2584801715;2046981658;1
2584801715;2058370496;2
2584801715;2580012946;3
2584859604;62119386;1
2584859604;2088283747;5
2584859604;2165267828;6
2584859604;2427628644;4
2584859604;2435145119;3
2584859604;2585012720;2
2584879323;2647630180;1
2585025165;2100565365;2
2585025165;2595260589;1
2585128637;1964043173;4
2585128637;2477629393;1
2585128637;2502879658;2
2585128637;2898739202;3
2585136980;1858507817;1
2585136980;2477598514;2
2585145730;2038030882;3
2585145730;2046981658;1
2585145730;2563888762;5
2585145730;2567747688;7
2585145730;2583110085;6
2585145730;2585222681;2
2585145730;2625128698;4
2585193299;2115237611;2
2585193299;2583396534;1
2585397740;2075150303;2
2585397740;2583154439;1
2585433295;2508478831;1
2585433295;2687036774;2
2585433295;2702384962;3
2585738963;2584506382;1
2585738963;2674049116;2
2585787455;2482774582;1
2585787455;2498372593;4
2585787455;2584647433;3
2585787455;2585485044;2
2585789546;2164315113;2
2585789546;2422896614;1
2585963850;2228147712;6
2585963850;2585222872;3
2585963850;2585508332;5
2585963850;2609003882;4
2585963850;2654303184;2
2585963850;2799220385;1
2585998742;2165570915;4
2585998742;2226478641;2
2585998742;2345295462;3
2585998742;2580001039;1
2586219255;2562819440;1
2586219255;2646784014;2
2586281776;1890721729;1
2586281776;2125508545;3
2586281776;2152424099;2
2586281776;2609816937;4
2586457790;2163779764;4
2586457790;2171208046;5
2586457790;2172163185;2
2586457790;2295858836;1
2586457790;2493334776;3
2586470065;191084036;4
2586470065;2041380564;1
2586470065;2100526817;3
2586470065;2127922873;5
2586470065;2135195711;7
2586470065;2177947862;2
2586470065;2601763473;6
2586494274;2586292038;4
2586494274;2587118500;2
2586494274;2587515374;1
2586494274;2657116384;3
2586579430;2250718427;1
2586579430;2588949886;2
2586596026;2129999718;1
2586596026;2645067437;2
2586788875;2060625535;3
2586788875;2136127216;6
2586788875;2142123371;5
2586788875;2143490654;4
2586788875;2475463282;1
2586788875;2573577333;2
2586908113;516789683;4
2586908113;2109400951;3
2586908113;2292728207;2
2586908113;2587349907;1
2586925501;261774542;2
2586925501;2123693948;1
2586925501;2283139614;3
2586964662;2066139492;2
2586964662;2109018013;3
2586964662;2109627440;1
2587269890;41825016;3
2587269890;2204529829;2
2587269890;2619437245;1
2587284059;2099012681;1
2587284059;2114976443;2
2587284059;2223916519;3
2587302986;1917506977;3
2587302986;2014878985;4
2587302986;2124849969;2
2587302986;2196251779;5
2587302986;2309474351;6
2587302986;2586473961;1
2587325180;2112881833;6
2587325180;2338379378;3
2587325180;2579459333;5
2587325180;2591136518;2
2587325180;2693239371;4
2587325180;2715553271;1
2587362793;134734740;1
2587413792;785418197;1
2587413792;2148433860;2
2587490401;2066993066;1
2587490401;2337791707;2
2587490401;2343241560;3
2587490401;2534448049;4
2587520765;1979796846;4
2587520765;2165213394;1
2587520765;2208814380;3
2587520765;2422058014;2
2587749732;2110155496;2
2587749732;2112274628;1
2587786196;2083449707;3
2587786196;2146164273;2
2587786196;2493064477;1
2587920504;407011751;6
2587920504;2222184004;3
2587920504;2223923812;5
2587920504;2230250742;2
2587920504;2293806140;4
2587920504;2481455913;1
2587922409;2587782883;1
2587922409;2676821513;2
2587922409;2691290203;3
2587924033;1985504602;3
2587924033;2588324268;1
2587924033;2588380306;2
2587930273;2226698700;2
2587930273;2338576305;1
2587930273;2587902388;3
2587944981;1969525563;2
2587944981;2025685111;4
2587944981;2162237831;5
2587944981;2263212689;1
2587944981;2608045918;3
2587953807;1087946246;1
2588003629;2025685111;4
2588003629;2162237831;3
2588003629;2263212689;2
2588003629;2608045918;1
2588120216;1916366858;7
2588120216;2143687578;6
2588120216;2225220923;3
2588120216;2303711365;8
2588120216;2561850096;4
2588120216;2588284930;2
2588120216;2588284930;2
2588120216;2588872825;5
2588120216;2825812063;1
2588141400;2147723296;5
2588141400;2147994161;2
2588141400;2189487122;3
2588141400;2646037229;4
2588141400;2721147150;1
2588214106;1975017231;3
2588214106;2102214831;2
2588214106;2109398381;1
2588219799;1977268938;1
2588219799;2244483558;4
2588219799;2524624976;2
2588219799;2588643155;3
2588228384;1833644239;3
2588228384;1969525563;4
2588228384;2025685111;5
2588228384;2162039953;1
2588228384;2507709036;2
2588244070;298902648;3
2588244070;2010480306;2
2588244070;2500649538;6
2588244070;2562760736;8
2588244070;2564656751;7
2588244070;2564951897;4
2588244070;2566270630;5
2588244070;2588289447;1
2588344882;2229507498;1
2588344882;2309882266;3
2588344882;2893131223;2
2588354080;1576228199;1
2588354080;1958655508;2
2588354080;2175769187;3
2588354080;2608384572;4
2588397706;2779665334;4
2588397706;2223458412;2
2588397706;2785828983;1
2588397706;2796734856;3
2588400683;2103009465;4
2588400683;2103009465;4
2588400683;2233969062;2
2588400683;2288576738;1
2588400683;2343620834;3
2588423427;1914702222;3
2588423427;2305221808;2
2588423427;2583285189;1
2588445447;235166552;4
2588445447;1975726436;2
2588445447;1992698686;3
2588445447;2102562383;7
2588445447;2168302059;1
2588445447;2291469371;6
2588445447;2588098540;5
2588445447;2779781096;8
2588459503;2303247707;2
2588459503;2662186557;1
2588459503;2112759776;3
2588527901;2588233950;6
2588527901;2621869396;3
2588527901;2623166569;2
2588527901;2624009296;1
2588527901;2651441041;4
2588527901;2716023829;5
2588538374;2587854016;2
2588538374;2598413953;4
2588538374;2636054394;5
2588538374;2641709569;1
2588538374;2700739436;3
2588570461;2628563822;2
2588570461;2660650259;1
2588570461;2699120287;3
2588570461;2756320487;4
2588666176;2478059132;2
2588666176;2508701459;1
2588666176;2588478022;3
2588672567;2588384019;1
2588672567;2588395915;2
2588672567;2588453391;3
2588676068;1987829844;2
2588676068;2059935881;4
2588676068;2128771061;1
2588676068;2497059553;3
2588678783;1944090861;12
2588678783;1980354799;11
2588678783;2030688178;15
2588678783;2058536081;14
2588678783;2099936486;8
2588678783;2131998469;1
2588678783;2134859304;6
2588678783;2151108892;13
2588678783;2228831265;7
2588678783;2306793942;9
2588678783;2563843370;3
2588678783;2587838144;5
2588678783;2739941634;2
2588678783;2778252654;4
2588678783;2811206885;10
2588717413;2064480756;5
2588717413;2222457158;1
2588717413;2278121838;3
2588717413;2288743708;2
2588717413;2311403520;4
2588738412;1778507236;5
2588738412;2046461595;2
2588738412;2109156491;4
2588738412;2220581214;3
2588738412;2514756614;1
2588765948;2587989224;1
2588765948;2588179866;3
2588765948;2637269554;2
2588769539;674908680;1
2588769539;2025685111;2
2588786230;2215636363;3
2588786230;2609824741;1
2588786230;2671608212;2
2588805898;1969525563;1
2588805898;2025685111;2
2588812555;264213217;5
2588812555;1961806291;2
2588812555;2312160993;4
2588812555;2488427222;3
2588812555;2587894614;1
2588919808;2700165073;1
2588919808;2706945876;2
2588944200;989928538;1
2588944200;2588094757;2
2588993312;832536006;5
2588993312;2019675113;3
2588993312;2065369832;1
2588993312;2233143876;6
2588993312;2597438929;4
2588993312;2603759289;2
2589034008;2062587774;3
2589034008;2289540577;2
2589034008;2588552253;1
2589044648;2129755305;2
2589044648;2654542085;1
2589242083;211578287;4
2589242083;307247524;3
2589242083;2142312718;1
2589242083;2142682212;5
2589242083;2338809457;2
2589263626;1925278747;2
2589263626;1942429432;5
2589263626;2590106836;1
2589263626;2678883114;3
2589263626;2706779285;4
2589318440;2185418107;3
2589318440;2589519717;1
2589318440;2716502481;2
2589397749;2641059573;1
2589610714;2343665342;2
2589610714;2590235797;1
2589653312;1985200618;4
2589653312;2223553912;1
2589653312;2475792259;2
2589653312;2590381799;3
2590401502;73181535;4
2590401502;1968824034;3
2590401502;1998109086;1
2590401502;2029841349;2
2590534375;2025685111;2
2590534375;2162039953;1
2591103590;2201493846;2
2591103590;2548790824;1
2591193418;2114707441;1
2591193418;2122423217;2
2591217243;2025582004;2
2591217243;2849385003;1
2591448937;336473884;3
2591448937;2130365379;2
2591448937;2133384788;1
2591448937;2224463814;4
2591538356;2406775432;1
2591538356;2641094839;3
2591538356;2695422228;4
2591538356;2766356237;2
2591610790;2861053809;1
2591615808;2017863300;7
2591615808;2146587954;4
2591615808;2258904368;2
2591615808;2487990968;6
2591615808;2540274090;1
2591615808;2546498432;5
2591615808;2608242955;3
2591864053;416106927;5
2591864053;2004414806;4
2591864053;2155021490;2
2591864053;2263848732;3
2591864053;2618778744;1
2591974255;1767238779;1
2591974255;2026896598;2
2591984857;2000153457;2
2591984857;2551890425;1
2592065101;2101200729;2
2592065101;2594209976;1
2592128618;2312123727;2
2592128618;2419710882;1
2592128618;2779252402;4
2592135470;287829391;3
2592135470;2013181858;1
2592135470;2727875801;2
2592135470;2893557585;4
2592142865;2222562110;2
2592142865;2274491226;3
2592142865;2571715999;1
2592194103;2266436206;3
2592194103;2603178920;1
2592194103;2755202062;2
2592291265;159814394;1
2592291265;1765445291;2
2592383549;1564534863;2
2592383549;2127339972;3
2592383549;2622651889;1
2592443671;301161809;5
2592443671;301161809;5
2592443671;2043574948;4
2592443671;2044419020;2
2592443671;2085716778;3
2592443671;2227499693;1
2592537955;310177960;1
2592537955;2220925600;2
2592600188;2023947709;1
2592600188;2059396865;2
2592614979;2138628275;1
2592614979;2543736818;2
2592614979;2592167896;3
2592614979;2594654910;4
2592653114;427440905;3
2592653114;2013181858;1
2592653114;2092657714;2
2592653114;2143783256;4
2592687186;2127242603;1
2592767284;341124269;3
2592767284;2300457164;4
2592767284;2547273596;2
2592767284;2751753518;1
2592784429;2593427792;1
2592784429;2627345353;2
2592889264;2594925304;1
2592889264;2894349346;2
2592919508;2294937349;6
2592919508;2632959154;2
2592919508;2660804584;3
2592919508;2726749680;1
2592919508;2732325916;5
2592919508;2892627538;4
2592941336;125784020;1
2592941336;2232391375;3
2592941336;2465668140;4
2592941336;2562873110;2
2592978100;2110176107;2
2592978100;2273994214;1
2592981084;220773886;2
2592981084;975051260;5
2592981084;1968817782;4
2592981084;1971386308;3
2592981084;2002271410;6
2592981084;2126530752;1
2592981084;2529250516;7
2593018897;2034723015;4
2593018897;2097260063;1
2593018897;2097260063;1
2593018897;2099570078;5
2593018897;2099570078;5
2593018897;2155768932;3
2593018897;2159051099;2
2593036068;2101200729;2
2593036068;2275788902;1
2593413717;153384671;3
2593413717;158259721;2
2593413717;2029668512;4
2593413717;2472675251;5
2593413717;2714075417;1
2593478008;1683972913;2
2593478008;2594922840;1
2593537724;2592721225;3
2593537724;2647985504;2
2593537724;2658354446;1
2593537724;2696026191;4
2593730225;2591933448;1
2593730225;2593729925;5
2593730225;2593796469;3
2593730225;2594157918;2
2593730225;2905875154;4
2593798032;568530457;1
2593925237;67057458;3
2593925237;2127328254;2
2593925237;2672154844;1
2593927260;2886037590;2
2593927260;2886198983;1
2594029091;112348591;2
2594029091;2593994766;1
2594104530;2591958244;2
2594104530;2688237442;1
2594115428;2885780384;2
2594115428;2885808821;3
2594115428;2886715631;1
2594372826;2223039357;4
2594372826;2338910542;3
2594372826;2494402150;2
2594372826;2594653275;5
2594372826;2666682031;1
2594372826;2694539047;6
2594384032;2034095171;3
2594384032;2044061304;1
2594384032;2137981406;2
2594512725;1976068337;4
2594512725;2103528698;2
2594512725;2168672221;3
2594512725;2593400501;1
2594553565;2155402276;2
2594553565;2567479161;1
2594553565;2593621299;4
2594553565;2614386673;3
2594556765;2591915409;2
2594556765;2593584488;5
2594556765;2617483719;3
2594556765;2658574219;4
2594556765;2660685473;1
2594724592;1772723120;1
2594724592;2472211370;3
2594724592;2790455153;2
2595043208;565383570;4
2595043208;2046743909;3
2595043208;2420357906;1
2595043208;2508280206;2
2595083857;2699746502;1
2595376462;2116662976;1
2595376462;2149490020;8
2595376462;2161014361;2
2595376462;2294269249;6
2595376462;2294544466;5
2595376462;2296032864;3
2595376462;2584245467;4
2595376462;2682628167;7
2595384442;2096407648;2
2595384442;2213989914;1
2595463259;100176519;2
2595463259;999226360;1
2595579639;2588673568;4
2595630624;170072994;1
2595630624;1993881951;2
2595630624;2025685111;3
2595633087;2654487202;1
2595675115;1965010011;2
2595675115;2035681454;5
2595675115;2091892670;4
2595675115;2130892153;1
2595675115;2439475028;3
2595807388;2124592631;2
2595807388;2597295545;1
2595837026;1994821672;5
2595837026;2099201937;1
2595837026;2127279163;2
2595837026;2630566096;4
2595837026;2723207145;3
2595927382;2245898165;1
2595927382;2309241792;2
2596049410;2159598815;2
2596049410;2597151604;1
2596097657;2171197048;3
2596097657;2237445521;4
2596097657;2596594760;1
2596097657;2597110300;2
2596111880;390526975;2
2596111880;2115198759;3
2596111880;2432729854;1
2596412070;2018036888;5
2596412070;2093104212;4
2596412070;2117868568;1
2596412070;2140022242;3
2596412070;2744735468;2
2596491529;1384609910;1
2596491529;2042101372;3
2596491529;2107381528;2
2596676166;7091790;1
2597024284;2098659710;3
2597024284;2118137127;4
2597024284;2136127216;5
2597024284;2143610374;1
2597024284;2441209217;6
2597024284;2595011863;2
2597075999;1805319924;1
2597075999;2018036888;3
2597075999;2076420186;4
2597075999;2140022242;2
2597247008;2257058063;2
2597247008;2286983520;1
2597296902;2007745653;1
2597296902;2039049429;4
2597296902;2303552343;5
2597296902;2464029287;2
2597296902;2465997505;3
2597347268;224502224;1
2597347268;763644011;5
2597347268;1402201419;4
2597347268;2096230870;2
2597347268;2500466579;3
2597458066;1970973757;2
2597458066;2151241128;3
2597458066;2657255648;1
2597713927;2103573655;1
2597713927;2260589079;2
2597785265;2101918840;1
2597787696;2441702168;1
2597787696;2600596571;3
2597787696;2644365268;2
2598183173;2239603371;1
2598183173;2599925637;2
2598183173;2692563121;3
2598595447;721211368;4
2598595447;2598656040;2
2598595447;2640282174;3
2598595447;2683703901;1
2598601381;2598765037;1
2598601381;2706609948;2
2598863270;1495897400;2
2598863270;2099312347;4
2598863270;2232048339;1
2598863270;2604160296;3
2598926485;323429155;3
2598926485;2022722009;1
2598926485;2156161846;5
2598926485;2163737004;2
2598926485;2590289812;4
2598950620;2289991914;1
2598950620;2601829032;4
2598950620;2703994832;3
2598950620;2722490166;2
2598965962;2124692862;3
2598965962;2400732813;1
2598965962;2805657977;2
2599127417;2255423674;2
2599127417;2503194600;1
2599127417;2599290524;4
2599127417;2674400184;5
2599127417;2709851843;3
2599127417;2713739638;6
2599169839;2100405389;3
2599169839;2136258827;6
2599169839;2155466090;5
2599169839;2171050269;2
2599169839;2414773026;4
2599169839;2778738662;1
2599222526;2179308422;1
2599222526;2179308422;1
2599312458;2190043273;2
2599312458;2597576671;1
2599312458;2598065090;4
2599312458;2598932063;5
2599312458;2603446482;3
2599387809;80530004;11
2599387809;237265413;2
2599387809;237265413;2
2599387809;1983982202;1
2599387809;1983982202;1
2599387809;2025031027;8
2599387809;2040521391;4
2599387809;2302561946;3
2599387809;2306943979;6
2599387809;2607115410;7
2599387809;2692088460;10
2599387809;2752457543;5
2599387809;2801389794;9
2599410667;2244752393;1
2599410667;2560931552;2
2599586087;2689082830;2
2599586087;2735485888;1
2599856896;2565214729;4
2599914852;1589053579;2
2599914852;2041014688;1
2599914852;2601167332;3
2600599059;1833644239;1
2600599059;2025685111;5
2600599059;2083449707;4
2600599059;2162039953;2
2600599059;2230221885;3
2600630699;1916366858;7
2600630699;2143687578;6
2600630699;2225220923;1
2600630699;2303711365;3
2600630699;2561850096;2
2600630699;2564554184;4
2600630699;2599660627;5
2600729185;2156312165;1
2600770019;987576913;5
2600770019;1978635595;1
2600770019;2073611352;4
2600770019;2138364186;2
2600770019;2885292108;3
2600859289;295427983;2
2600859289;2162065724;1
2600859289;2694810795;3
2600993172;2010510660;1
2601028268;2642369591;1
2601448094;2777008158;1
2601448094;2778191818;2
2601501527;2603215384;2
2601501527;2651593421;1
2601501527;2709699673;3
2601703135;2113555237;1
2601885821;2148263294;6
2601885821;2291851674;7
2601885821;2553204755;5
2601885821;2598036534;1
2601885821;2598735498;2
2601885821;2601333156;3
2601885821;2602516506;4
2601989519;2156778907;2
2601989519;2494255035;1
2602032657;1993990215;2
2602032657;2371170995;1
2602062358;2044412854;7
2602062358;2075302369;2
2602062358;2114842441;6
2602062358;2116392175;3
2602062358;2146849681;8
2602062358;2166515931;10
2602062358;2193030204;9
2602062358;2562435971;4
2602062358;2618163030;1
2602062358;2675437828;5
2602207867;2104358527;1
2602302047;276498534;8
2602302047;640734788;6
2602302047;1986345695;9
2602302047;2034098720;7
2602302047;2079856826;1
2602302047;2114053711;4
2602302047;2433734070;2
2602302047;2527588093;5
2602302047;2749822140;3
2602311000;2259968833;1
2602387228;161637196;5
2602387228;2103237498;6
2602387228;2139861933;1
2602387228;2224534068;4
2602387228;2444580400;2
2602387228;2684568687;3
2602500884;2126113672;1
2602500884;2783104897;3
2602500884;2796530029;2
2602567987;2113528437;2
2602567987;2127175817;1
2602567987;2461963590;4
2602567987;2642048689;3
2602656016;2084713166;3
2602656016;2111317264;2
2602656016;2551691716;5
2602656016;2811265509;1
2602656016;2844198145;4
2602734281;2089788309;1
2602734281;2124723576;2
2602830283;2143610374;1
2602830283;2243208446;5
2602830283;2441209217;2
2602830283;2578150039;4
